X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
2494717.596,2412422.236,1769,T20150017758,ABS to receive accident,Finished,2015/08/26 00:00:00+00,1899/12/30 19:30:00+00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,36066,144.9400259,-37.78919867,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494717.596,2412422.236,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Other,Arterial Highway",Undivided,Undivided,Metro
2496433.386,2411228.714,1771,T20150017400,ABS to receive accident,Finished,2015/08/21 00:00:00+00,1899/12/30 00:53:00+00,Yes,Collision with vehicle,Friday,OTHER ON PATH,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,50 km/hr,No,357644,144.9595134,-37.79988508,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496433.386,2411228.714,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2499235.693,2410122.568,1781,T20150017474,ABS to receive accident,Finished,2015/08/21 00:00:00+00,1899/12/30 13:15:00+00,No,Collision with vehicle,Friday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,No,Day,No,Cross intersection,Other injury accident,70 km/hr,No,225085,144.99135798,-37.80990799,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2499235.693,2410122.568,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Other,Arterial Highway",Divided,Divided,Metro
2496651.233,2410096.626,1798,T20150018593,ABS to receive accident,Finished,2015/09/07 00:00:00+00,1899/12/30 08:00:00+00,Yes,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,40 km/hr,No,293667,144.96197163,-37.81014287,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496651.233,2410096.626,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496961.581,2409221.942,1807,T20150017534,ABS to receive accident,Finished,2015/08/23 00:00:00+00,1899/12/30 11:55:00+00,No,Collision with vehicle,Sunday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,188182,144.96548366,-37.81799297,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496961.581,2409221.942,3,1,0,0,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2498194.657,2406000.246,1826,T20150017842,ABS to receive accident,Finished,2015/08/27 00:00:00+00,1899/12/30 18:30:00+00,Yes,collision with some other object,Thursday,TEMPORARY ROADWORKS,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,No,293311,144.97974639,-37.8470231,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498194.657,2406000.246,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,PORT PHILLIP",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496597.503,2410076.774,1856,T20150018042,ABS to receive accident,Finished,2015/08/30 00:00:00+00,1899/12/30 02:00:00+00,No,Collision with vehicle,,RIGHT TURN SIDESWIPE,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,65743,144.96134054,-37.81030955,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496597.503,2410076.774,3,1,0,0,1,2,1,2,0,0,2,0,0,0,1,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496376.474,2408545.706,1859,T20150018674,ABS to receive accident,Finished,2015/09/08 00:00:00+00,1899/12/30 12:00:00+00,No,No collision and no object struck,Tuesday,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,No,Day,Yes,T intersection,Serious injury accident,Not known,No,293713,144.95884903,-37.82412048,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496376.474,2408545.706,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2493214.242,2412420.275,1867,T20150017663,ABS to receive accident,Finished,2015/08/25 00:00:00+00,1899/12/30 12:00:00+00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,38820,144.92300934,-37.78924017,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2493214.242,2412420.275,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2.0,1.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Local Road,Arterial Highway,Arterial Other",Undivided,Undivided,Metro
2497328.073,2410098.039,1881,T20150017477,ABS to receive accident,Finished,2015/08/21 00:00:00+00,1899/12/30 13:02:00+00,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Serious injury accident,40 km/hr,No,36966,144.9696539,-37.81013691,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497328.073,2410098.039,2,1,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,No,0,1.0,0.0,0.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2496348.028,2408560.137,1883,T20150018075,ABS to receive accident,Finished,2015/08/31 00:00:00+00,1899/12/30 01:58:00+00,Yes,Collision with vehicle,Monday,OTHER ON PATH,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,40 km/hr,No,293718,144.95849062,-37.82399163,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496348.028,2408560.137,2,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,Yes,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,Arterial Highway,Divided,Divided,Metro
2497870.374,2407120.857,1912,T20150017855,ABS to receive accident,Finished,2015/08/27 00:00:00+00,1899/12/30 18:11:00+00,Yes,Collision with vehicle,Thursday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Dark Street lights on,Yes,T intersection,Other injury accident,60 km/hr,No,46819,144.97597336,-37.83695686,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497870.374,2407120.857,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3.0,0.0,3.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,PORT PHILLIP",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496270.566,2408265.3,1982,T20150018034,ABS to receive accident,Finished,2015/08/30 00:00:00+00,1899/12/30 11:58:00+00,No,Collision with vehicle,Sunday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,35352,144.9576668,-37.82660706,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496270.566,2408265.3,6,1,0,0,1,5,3,3,0,4,2,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Undivided,Undivided,Metro
2497512.309,2411250.726,1991,T20150018924,ABS to receive accident,Finished,2015/09/11 00:00:00+00,1899/12/30 15:20:00+00,No,Collision with vehicle,Friday,LEAVING PARKING,No,Day,Yes,T intersection,Serious injury accident,50 km/hr,No,294145,144.97173704,-37.79972988,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497512.309,2411250.726,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2497269.748,2412073.749,2003,T20150017748,ABS to receive accident,Finished,2015/08/26 00:00:00+00,1899/12/30 14:10:00+00,No,Collision with vehicle,Wednesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,No,Not at intersection,Other injury accident,80 km/hr,No,293371,144.96900759,-37.79229666,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497269.748,2412073.749,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Divided,Divided,Metro
2496699.618,2410114.504,2008,T20150017983,ABS to receive accident,Finished,2015/08/28 00:00:00+00,1899/12/30 08:35:00+00,No,Collision with vehicle,Friday,LEFT TURN SIDESWIPE,No,Unk.,No,Not at intersection,Other injury accident,Not known,No,293381,144.96252009,-37.80998213,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496699.618,2410114.504,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496044.755,2408879.827,2010,T20150018017,ABS to receive accident,Finished,2015/08/29 00:00:00+00,1899/12/30 14:20:00+00,Yes,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Serious injury accident,40 km/hr,No,35349,144.95500903,-37.82080024,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496044.755,2408879.827,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2.0,0.0,1.0,1.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Local Road,Arterial Other",Undivided,Undivided,Metro
2493323.969,2412512.827,2070,T20150017956,ABS to receive accident,Finished,2015/08/29 00:00:00+00,1899/12/30 12:05:00+00,No,Collision with vehicle,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,37371,144.92425305,-37.78841552,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2493323.969,2412512.827,5,1,0,0,1,4,2,3,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Local Road,Arterial Highway",Undivided,Undivided,Metro
2496993.052,2410447.963,2106,T20150018048,ABS to receive accident,Finished,2015/08/28 00:00:00+00,1899/12/30 23:13:00+00,Yes,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,40 km/hr,No,35319,144.96588936,-37.80694533,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496993.052,2410447.963,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,Divided,Metro
2495465.749,2411130.796,2107,T20150018067,ABS to receive accident,Finished,2015/08/30 00:00:00+00,1899/12/30 15:30:00+00,No,Collision with vehicle,,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,36101,144.94851227,-37.80081505,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495465.749,2411130.796,3,3,0,0,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2495557.268,2410836.213,2130,T20150018252,ABS to receive accident,Finished,2015/09/02 00:00:00+00,1899/12/30 10:30:00+00,No,Collision with a fixed object,Tuesday,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Serious injury accident,40 km/hr,No,293781,144.94954902,-37.80331646,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495557.268,2410836.213,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2499040.116,2408656.48,2139,T20150018089,ABS to receive accident,Finished,2015/08/27 00:00:00+00,1899/12/30 13:50:00+00,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,T intersection,Other injury accident,60 km/hr,No,35374,144.98915755,-37.82307549,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2499040.116,2408656.48,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,No,0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Undivided,Divided",Metro
2494591.928,2408390.869,2191,T20150018518,ABS to receive accident,Finished,2015/09/05 00:00:00+00,1899/12/30 14:05:00+00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,294645,144.9392979,-37.82543236,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494591.928,2408390.869,2,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Divided,Divided,Metro
2495321.528,2411770.404,2196,T20150018565,ABS to receive accident,Finished,2015/09/06 00:00:00+00,1899/12/30 17:20:00+00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,Cross intersection,Serious injury accident,60 km/hr,No,36093,144.94684829,-37.79505444,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495321.528,2411770.404,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2496662.748,2410100.881,2198,T20150018172,ABS to receive accident,Finished,2015/09/01 00:00:00+00,1899/12/30 11:55:00+00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,293965,144.96212827,-37.81015396,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496662.748,2410100.881,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,1.0,0.0,0.0,MELBOURNE_CBD,"MELB_URBAN,MELBOURNE_CBD",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2497215.937,2412081.035,2206,T20150018512,ABS to receive accident,Finished,2015/09/04 00:00:00+00,1899/12/30 22:45:00+00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,36335,144.96838982,-37.79226018,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497215.937,2412081.035,7,2,0,0,2,5,1,6,0,5,2,0,0,0,0,0,0,0,0,2,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MELBOURNE,YARRA",METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Divided,Undivided",Metro
2496958.542,2409890.031,2265,T20150018256,ABS to receive accident,Finished,2015/09/02 00:00:00+00,1899/12/30 10:45:00+00,No,Collision with a fixed object,Wednesday,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,No,Day,Yes,Dead end,Serious injury accident,40 km/hr,No,294993,144.96545845,-37.81199969,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496958.542,2409890.031,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2496100.9163,2411302.0962,2268,T20150018421,Non ABS accident,Finished,2015/08/17 00:00:00+00,1899/12/30 14:45:00+00,No,No collision and no object struck,Monday,OTHER ACCIDENTS NOT CLASSIFIABLE ELSEWHERE,No,Day,No,Not at intersection,Other injury accident,Camping grounds or off road,No,294027,144.95606276,-37.79934734,Off Road,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496100.91626662,2411302.09622143,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,,,,,Metro
2496541.607,2413651.684,2278,T20150018643,ABS to receive accident,Finished,2015/09/07 00:00:00+00,1899/12/30 18:30:00+00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),Yes,Dark Street lights on,Yes,Not at intersection,Other injury accident,50 km/hr,No,357045,144.96073013,-37.77814251,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496541.607,2413651.684,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2.0,0.0,0.0,0.0,0.0,MELB_URBAN,MELB_URBAN,"MORELAND,MELBOURNE",METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,Divided,Metro
2498006.468,2409500.529,2298,T20150018667,ABS to receive accident,Finished,2015/09/08 00:00:00+00,1899/12/30 09:30:00+00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,29431,144.97741784,-37.81553957,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498006.468,2409500.529,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Divided,Undivided",Metro
2498119.876,2406336.433,2329,T20150018753,ABS to receive accident,Finished,2015/09/09 00:00:00+00,1899/12/30 12:25:00+00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,604318,144.97865509,-37.84402212,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498119.876,2406336.433,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
2497414.118,2408648.859,2353,T20150018919,ABS to receive accident,Finished,2015/09/11 00:00:00+00,1899/12/30 05:45:00+00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,No,Not at intersection,Other injury accident,60 km/hr,No,294233,144.97061519,-37.82315401,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497414.118,2408648.859,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
2494977.188,2409797.79,2387,T20150019459,ABS to receive accident,Finished,2015/09/19 00:00:00+00,1899/12/30 01:15:00+00,Yes,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,50 km/hr,No,36794,144.94295544,-37.81282302,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2494977.188,2409797.79,4,2,0,1,1,2,4,0,0,1,3,0,0,0,0,0,0,0,0,1,No,0,3.0,0.0,3.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Undivided,Divided",Metro
2495453.151,2408420.97,2398,T20150019582,ABS to receive accident,Finished,2015/08/18 00:00:00+00,1899/12/30 18:50:00+00,Yes,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Multiple intersection,Serious injury accident,60 km/hr,No,240343,144.94819369,-37.82507334,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495453.151,2408420.97,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Divided,"Undivided,Divided",Metro
2495478.623,2410610.322,2401,T20150019050,ABS to receive accident,Finished,2015/09/12 00:00:00+00,1899/12/30 10:24:00+00,No,Collision with vehicle,Saturday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,29377,144.94865547,-37.80550152,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495478.623,2410610.322,4,2,0,0,2,2,1,3,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,Divided,Metro
2497414.565,2411590.47,2428,T20150019219,ABS to receive accident,Finished,2015/09/15 00:00:00+00,1899/12/30 17:57:00+00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,60 km/hr,No,36498,144.97064327,-37.79668082,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497414.565,2411590.47,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Divided,"Divided,Undivided",Metro
2496342.73,2410773.367,2440,T20150018844,ABS to receive accident,Finished,2015/09/10 00:00:00+00,1899/12/30 11:25:00+00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,83,144.95838463,-37.8040161,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496342.73,2410773.367,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,"Undivided,Divided",Metro
2495497.409,2411359.797,2479,T20150019468,ABS to receive accident,Finished,2015/08/14 00:00:00+00,1899/12/30 13:00:00+00,No,Collision with vehicle,Friday,RIGHT REAR.,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,35299,144.94889239,-37.7987413,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495497.409,2411359.797,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Divided,Divided,Metro
